smiles
O=C(O)C1=C(N(=O)=O)C=CC(Cl)=C1
CN(CC1=CC=CC=N1)CC1=CC=CC(C2=CC=CC=N2)=N1
O=C1NC(=O)C(C2=CC=CC=C2)(C2=CC=CC=C2)N1
O=C1C2=C(C=CC=C2)C(=O)C1N(=O)=O
CC(=O)C1=NC(C(C)=NC2=C(Br)C=CC=C2Br)=CC=C1
O=C(O)C1=C(C(=O)O)N=C2C=CC=CC2=C1
C1=COC2C=CC=CC2=C1
OC1=CC=CC=C1C=NC1=CC=CC=C1CN=CC1=C(O)C=CC=C1
CSCC(N)C(=O)O
CC(CN=CC1=CC=CC=C1O)N=CC1=CC=CC=C1O
CNC(=S)NC
O=C(NC(=O)C1=NC=CN=C1)C1=CN=CC=N1
CC(=O)C(=NNC1=CC(S(O)(O)O)=CC=C1O)C(N)=O
CC(=O)OC1COC(OCCN(CC2=NC=CC=C2)CC2=NC=CC=C2)C(OC(C)=O)C1OC(C)=O
CC1CC(C)N(C2=C(C(C)C)C=CC=C2C(C)C)C(C2=CC=CC=N2)N1
BrCC1=CC(N2C=CC=N2)=NC(N2C=CC=N2)=C1
COC1=CC=C(C(=O)NNCC2=CC=CC=N2)C=C1
CCN1C=CN=C1NNC1=CC=CC=C1SC
C1=CN=C(CN2C=CC(C(N3C=CC=N3)N3C=CC=N3)=N2)C=C1
S=C1C=CCC=N1
C1=CC=C(OP(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1
CC1=CC(N)=NO1
C1=CC=C(C2=N=C(C3=NC=CC=C3)N=C(C3=NC=CC=C3)N2)N=C1
O=C(O)C1=CCN(CCCN2C=CC(C(=O)O)=CC2)C=C1
C1=CC=C(C2=CC=CN=C2)C=C1
CC#CC(C=O)=C(C)C=O
CC1N=CN=C1CSCC(=O)O
O=C(O)CC1=CC=CC=N1
CC(O)=CC(C)=NC1=CC=CC=C1O
NC(=O)C1=CC=CC=C1OCC(=O)O
NCCCNCCN
O=CC1=CC=C(OCC(=O)O)C=C1
C=CCP(CC=C)CCP(CC=C)CC=C
CN(CCN(C)CCS(O)(O)O)CCS(O)(O)O
CCSC(=S)C1(C(=S)SCC)SCCCS1
SC1=C(N=CC2=NC=CC=C2)C=CC=C1
NC1=CC=C(C2=CC(C3=NC=CC=C3)=NC(C3=NC=CC=C3)=C2)C=C1
NC1=NC2=CC=CC=C2N1
O=C(O)C1CCC(CN2C(=O)C3=CC=CC=C3C2=O)CC1
CN(C)CCCNCC(P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1
CC(=O)C1C(C)=NN=C1N
CCC(=O)N=NC(=O)C1=NC=CC=C1
COC1=C(O)C(C=NNC(=O)C2=C(O)C=CC=C2)=CC=C1
CC1=C(S(O)(O)O)N=CC=C1
CC1=NC2=CC=CC=C2N1
N#CC1=NC(=O)C(=O)N=C1C#N
CCSC(C1=NC=CC=C1)C1C(=O)OC2=C(C=CC=C2)C1=O
O=P(O)(O)CN1CCCNCCNCCCNCC1
CCN(CC)CCN(CN1C=CC=N1)CN1C=CC=N1
CC(C)(C)CN1CC2=CC=CC(=C2)CN(CC(C)(C)C)CC2=NC(=CC=C2)C1
CCN1C=CN=C1NNC1=CC=C2C=CC=CC2=C1
O=N(=O)C1=CC=C(N=CC2=NC3=C(C=CC=C3)C=C2)C=C1
NC1=NC2=CC=C(N(=O)=O)C=C2S1
NC1CNCC1N
COC1=C(OC)C=C(C2=CC(C3=CC=CC=N3)=NC(C3=CC=CC=N3)=C2)C=C1
O=C1C=CCC(Cl)=N1
CC(=O)N=NC(=O)C1(O)C2=CC=CC=C2C2=C1C=CC=C2
CC1=CC(C2=NC=CC=C2)=NN1
CSC(=S)NC1=CC=CC=C1
CC(=O)CC(=O)C1=CC=NC=C1
CC1=CC=C(S(=O)(=O)N2C=CC(C(N3C=CC=N3)N3C=CC=N3)=N2)C=C1
CC(=NC1=CC=C(Br)C=C1)C1=CC=CC(C(C)=NC2=CC=C(Br)C=C2)=N1
CCN(CC)CCN=CC1=C(O)C(Br)=CC(Cl)=C1
O=C(O)C(F)(F)S(=O)(=O)F
OC1=CC=C(N=CC2=CC=CC(C=NC3=CC=C(O)C=C3)=N2)C=C1
ClC1=CN=CC=C1
O=C(NN=CC1=C2CC(Br)=CC=C2N=C1)C1=C(N(=O)=O)C=CC=C1
OC1=CC=CC=C1C=NCC1=CC=CC=C1
O.O.O.OCl
C1=CC=C(C(C2=NC=CC=C2)(N2C=CC=N2)N2C=CC=N2)C=C1
O=C1C2=CC(Br)=CC(O)=C2C(=O)C2=C1C=CC=C2
COC1=CC=C(P(C2=CC=CC=C2OC)C2=CC=CC=C2OC)C=C1
O=C1C(=O)C(=S)C(=S)C1=O
CC(=NNC(=S)SCC1=CC=C(Br)C=C1)C1=CC=CC=N1
CN(CCC(N)=O)CCN(C)CCC(N)=O
OC1CC(N=CC2=NC=CC=C2)CC(N=CC2=NC=CC=C2)C1
O=C(O)C1=CC=C(S(O)(O)O)C=C1
S=C(NN=CC1=CC=CC=C1OCCOC1=C(C=NNC(=S)SCC2=CC=CC=C2)C=CC=C1)SCC1=CC=CC=C1
ClC1=CC=CC=C1C=NC1=CC=CC=C1
COC(=O)C12CN(C)CC(C(=O)OC)(C(C3=NC(C)=CC=C3)N(C)C1C1=CC=CC(C)=N1)C2(O)O
CCOCC=C(C1=CC=CC=C1)N1CCC2C(C3=CC=CC=C3)=CC(=O)C21OCC
CC(C)(C)C1=CC(C2=NC(C3=CC(C(C)(C)C)=NN3)=CC=C2)=NN1
CC1=CC=C(S(=O)(=O)N2CCN(CC3=NC=CC=C3)CCN(CC3=NC=CC=C3)CC2)C=C1
OC1=C(C=NCCN2CCOCC2)C=CC=C1
CCCCO[PH](S)(S)OCCCC
C1=CC=C(C2=CC(C3=CC=CC=C3)=NC(C3=NC=C4C=CC=CC4=C3)=C2)C=C1
CC1=CC=C(CNC(=O)OC(C)(C)C)C=C1
CNCCN=CC1=CC=CC(OC)=C1O
CC(=NNC(=S)NC1=CC=C(F)C=C1)C1=C(C)N=CC=N1
O=C(O)C(Cl)(Cl)Cl
CC(=O)NC1=NN=C(S(N)(=O)=O)S1
C1=CC=C(C2=CSC(NNCC3=NC=CC=C3)=N2)C=C1
OC1=CC=CC=C1C=NC1=CC(Br)=CN=C1N=CC1=C(O)C=CC=C1
COC1=CC=C(NCC2=NC=CC=C2)C=C1
O=C(O)C1=CC=C(Br)C=C1
CP(C)CCSCCCSCCP(C)C
NCCN=CCP(C1=CC=CC=C1)C1=CC=CC=C1
CC(=O)C(=NNC1=C(C(=O)O)C=CC=C1)C(=O)NC1=CC=CC=C1
COC1=CC=CC(C=NCCCNCC2=C(O)C(OC)=CC=C2)=C1O
CCCO
C1=CC=C(NNC2=NC3=C4N=C(NNC5=CC=CC=C5)C=CC4=CC=C3C=C2)C=C1
CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCNCC3)C=C21
C1=CC=C(C2=CCN(CC3=NC=CC=C3)N2)N=C1
O=C(O)C1=CC=C(N(=O)=O)C=C1O
OCCN1CC1
C1=CC=C(C2=CC=C3C=CC4=C(N=C(C5=CC=CC=N5)C=C4)C3=N2)C=C1
O=C1C(=O)C(Cl)C(=O)C(=O)C1Cl
C1=CCC2=CN=NC2=C1
CC1=CC(C)=NN1C(C1=NC(C2=CC=CC=N2)=CC=C1)N1N=C(C)C=C1C
CC1=CC=CC(C=NCCSSCCN=CC2=NC(C)=CC=C2)=N1
CCCN
COC1=CC(OC)=C(N=CC2=C(O)C=CC(Br)=C2)C=C1
C#CCN1CCCNCCNCCCNCC1
CC(C)(C)OP(=O)(O)OC(C)(C)C
CN1C=CN(C)CCN(C)C=C1
ClC1=CC=C(N2C=CC=N2)N=N1
OC1=C(Cl)C=CC=C1Cl
OC(O)(CC(O)(O)C(F)(F)F)C(F)(F)F
CC1=CC(C)=NN1CNCN1N=C(C)C=C1C
CC1=NC(C(=O)O)C(C(=O)O)=N1
CC(C)P(NC1=N=C(NP(C(C)C)C(C)C)=NC(Cl)=C1)C(C)C
COC(=O)C1=CC=CC2=CC=CC(C(=O)O)=C21
COC1=CC=C(O)C(C(=O)O)=C1
CC(CNCC1=CC=CC=N1)NCC1=NC=CC=C1
O=C1C2=C(C(=O)C3=C1C(S(O)(O)O)=CC=C3)C(S(O)(O)O)=CC=C2
O=C(NN=CC1=CC=CC=N1)C1=CC=CN=C1
O=C(CC(=O)C1=CC=CC=N1)C1=CC=CC=N1
CC1=C(O)C(O)=CCN1C
C1=CC=C(C(C2=NC=CC=C2)C2=NC=CC=C2)N=C1
C1=CC2=C(C=C1)C1=CN=CC=C1O2
O=P(O)(F)OP(=O)(O)F
CC#N
NN1C(=O)C2=CC=CC3=CC=CC(=C32)C1=O
C1=CC2=NN=NC2C=C1
C1=CC=C(CN2C=CC(C(N3C=CC=N3)N3C=CC=N3)=N2)C=C1
CC1=NN=C(C2=CC=CC(C3=NN=C(C)C3)=N2)C1
C1=NN=CN1C1=NN=CN1
O=CC1=CC=C(CNCC(N2C=CC=N2)N2C=CC=N2)C=C1
O=C(O)C1=N=C(C(=O)O)N=N1
C1=NC=C2CSCC3=NC(=CN=C3)CSCC1=N2
C1=CN=C(CN2C=C(CSC3=NC=CC=C3)N=N2)C=C1
CC(=O)CC(C)=NNC(=O)C1=CC=CC=C1
C1=CC2=NN=CC2C=C1
O=N(=O)C1=CC=C(O)C(C=NCCN=CC2=C(O)C=CC(N(=O)=O)=C2)=C1
OCCN(CCO)C1=CC=C(C2=CC(C3=CC=CC=N3)=NC(C3=NC=CC=C3)=C2)C=C1
O=C(NCC1=CC=CC=N1)C1=CC=CC=C1S
NS(=O)(=O)C1=CC=CC=C1C(=O)O
CC(C)N(C(C)C)P(NCC1=CC=CC=C1)N(C(C)C)C(C)C
O=C(CC1=NC2=C(C=CC=C2)O1)C(F)(F)F
CC1=NC=C(C=NCCC2=CC=CC=N2)N1
COC1=CC=C(C2=NC(C(=O)O)C(C(=O)O)=N2)C=C1OC
CC(CN)=NO
N=C(CN)NO
CC(C)N(C(=O)C1=NC=CC=C1)C(C)C
CC(C)N=CCNC(C)C
CN1C=CC=CC1CN=CC1=CC=C(C(C)(C)C)C=C1
CCSCC1=NC=NC1C
CC(NO)C1=CC=CC=C1N=CC1=C(O)C(Br)=CC(Br)=C1
C1=CC(CN2CCSCC2)=NC(CN2CCSCC2)=C1
O=C(O)C1=C(O)C=C(N(=O)=O)C=C1
CCOC(=O)C1C=NCCN=CC(C(=O)OCC)C(C)=NCCN=C1C
CN1C=NC(C(=O)O)=C1
CC(C)(N)C(=O)O
COC(=O)C1=NC=CC=C1
NNC1=NC=CS1
O=C(O)C1=CC=CN=N1
CC(=NNC(=O)C1=CC=CC=C1)C(C)NO
OC1=C(C2=NC(C3=NC=CC=C3)=C3C=CC=CN23)C=CC=C1
OC1=CC=C(Cl)C2=CC=CN=C12
C1=NC=NC1
O=C(O)C1=CC(C(=O)O)=CC(N2C=NN=C2)=C1
CC(C)C(CP(C1=CC=CC=C1)C1=CC=CC=C1)NCCP(C(C)C)C(C)C
CC1(NCC2=CSC=C2)CNCCNCC(C)(NCC2=CSC=C2)CNCCNC1
NC1=CN=CC=C1N=CC1=C(O)C=CC=C1
CC1=NC(CNCCCN(C)CCCN=CC2=CN=C(C)N2)C=N1
C1=CC=C(P(C=CP(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2)C=C1
FC1=CC=CC(CN(CC2=CC=CC=N2)CC2=CC=CC(F)=N2)=N1
S=C(NC1=CC=CC=C1)NC1=NC=CC=C1
CC(=NO)C1=NC(C(C)NO)=CC=C1
O=C(O)C1=CC=C(C2=CC=NC(CO)=C2)C=C1
O=C1C(Br)=CC(Br)=CC1C=NC1=CC=CC2=CC=CN=C21
OC1=CC=CC=C1C1=NN=NN1
C1=CNC(CC2=NC(CC3C=NC=N3)=CN2)=N1
OC1=C(C=NC2=CC=CC3=C2N=CC=C3)C=C(Cl)C=C1Cl
C1=CC2=CN=CC=C2O1
CCSC(=S)NNC(=O)C1=CN=CC=C1
O=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=C(N=CC2=C(O)C=CC=C2)C=CC=C1
O=C(O)COC1=CC(N(CC(=O)O)CC(=O)O)=CC=C1
CCCC1=NC=CN1CN1N=NC2=C1C=CC=C2
O=C(NC1=NC=CC=C1)C1=CC=CN=C1
CC(=NNC(=O)CC1=CC=C(O)C=C1)C1=CC=CC=N1
CN(CCN(C)C1=C(S)C=CC=C1)C1=CC=CC=C1S
C=C(C)C1CCC(C)(NCCNC2(C)CCC(C(=C)C)CC2NO)C(NO)C1
CC(=NCC1=CC=CC=N1)C1=C(O)C2=CC=CC=C2C=C1
CC(=NN)C1=CC=CC=N1
COCC1CC1C#CC1=CC=CC=C1
CC(=NNC(=O)CC#N)C1=CN=CC=N1
C1=CN=C(C(N2C=CC=N2)N2C=CC=N2)C=C1
CC1=CC=CC=C1C(=O)NC1=C2N=CC=CC2=CC=C1
O=P(C1=CC=CC=N1)(C1=CC=CC=N1)C1=CC=CC=N1
CCCC1=NC=CN1CN1N=NC2=CC=CC=C21
C1=CC(C=CC2=CC=NC=C2)=CC=N1
NCCCNCC1=CC=CC=C1
COC1=CC(N(=O)=O)=CC=C1O
CC1=NC=C(CO)C(CNNC(=O)C2=CC=NC=C2)=C1O
O=C(O)CN1C=CC=CC1
ON1CC=CC=C1C1=CC=CC=N1O
O=N(=O)C1=CC(C=NC2=CC=CC3=C2N=CC=C3)=C(O)C=C1
C1=CC2=NCN=C2C=C1
OS(O)(O)CCN=CC1=NC=CC=C1
O=P(CP(C1CCCCC1)C1CCCCC1)(C1CCCCC1)C1CCCCC1
CCCCNNNC(C)(C)C
C=C(CNC1CCCCC1)OC
O=C1C2=NC=CC3=C2C(=C2OCOC2=C3)C2=C1C=CC=C2
O=C(O)C1=CC=C(OC2=CC(C(=O)O)=C(C(=O)O)C=C2)C=C1
CC(=NNC(=O)C1=CC=C(Cl)C=C1)C1=NC=CC=C1
CC(=NNC(=O)C1=CC=CS1)C1=C(O)C=CC=C1
COC1=CC=C(CN(CCNCC2=CC=CC=N2)CC2=CC=CC=N2)C=C1
NNC(=O)C1=CC(O)=CC=C1
COC1=C(O)C(CNCCN(C)C)=CC=C1
CC(CO)=NNC(=S)NC1=CC=C(F)C=C1
NC1=CC(C(=O)O)=CC(C(=O)O)=C1
C1=CC(CNCCNCCNCC2=NCC=C2)N=C1
COC(=O)C(CC1C=NC=N1)NCC1=CC=CC=C1O
C1=CC(N2C=CC=N2)=NC(C2=NNC=C2)=C1
CCC1=C2C=CC3=C(CC)C(C(F)(F)F)=C(N3)C3=NC(=C(CC)C3C(F)(F)F)C=CC3=C(CC)C(C(F)(F)F)C(=N3)C(=C1C(F)(F)F)N2
CC1=C(C(=O)O)N=CC=C1
CC(=O)NC1C(O)C(NC(C)=O)C(O)C(NC(C)=O)C1O
CC1=NN=NN1
FC(F)(F)C1=CC=C(N=CC2=CC=CC=N2)C=C1
CSC1=C(N=CC2=NNC(C)=C2)C=CC=C1
CC1=CC(C)=NN1C(CC(=O)O)N1N=C(C)C=C1C
CC(=NCC1=NC=CC=C1)C1=C(O)C2=CC=CC=C2C=C1
O=N(=O)C1=CC=C(N2CCCNCCNCCCNCC2)C(N(=O)=O)=C1
CC(CO)(CNCCN)CNCCN
CCOC(=O)C1=CC(N2C=CC=N2)=NC(N2C=CC=N2)=C1
CCC1=NC(CC2=C(C)NC(CC)=N2)C(C)=N1
CCCCC
CCC1=NC(CC2N=C(CC)N=C2C)C(C)=N1
CC(C)N1CCN(CC2=C(O)C(C(C)(C)C)=CC(C(C)(C)C)=C2)CCN(C(C)C)CC1
CN1C=CN=C1CO
C1=CC=C(C2=NC3=C(N2)C2=C(N=CC=C2)C2=NC=CC=C23)C=C1
CCC1=CC=CC(CC)=C1N=C(C)C1=CC=CC(C(C)=NC2=C(CC)C=CC=C2CC)=N1
NC=CN=CCN
CSC1=C(N=CC2=C(O)C(Br)=CC(C(C)(C)C)=C2)C=CC=C1
CC(=O)NCN(CNC(C)=O)C(C)C(=O)O
CC(=NN(C1=CC=CC=C1)C1=CC=CC=N1)C1=C(O)C=CC=C1
O=C(NN=C(C1=CC=CC=N1)C1=NC=CC=C1)C1=CC=CC=C1
O=C(O)C1=CC=C(CN2C=CC(C3=CC=NC=C3)=CC2)C=C1
OS(O)(O)CC1=CC=CC(C2=CC=CC(CS(O)(O)O)=N2)=N1
OC1=C(F)C=C(F)C=C1CNCCCN=CC1=C(O)C(F)=CC(F)=C1
OC(C1=CC=CC=N1)(C1=CC=CC(C2=CC=CC=N2)=N1)C1=CC=CC(C2=CC=CC=N2)=N1
CC(=O)C=C(O)C(F)(F)F
CCC1CCC(CC)P1CCP1C(CC)CCC1CC
COC(=O)C12CNCC(C(=O)OC)(C(C3=NC=CC=C3)N(CC3=CC=CC=N3)C1C1=CC=CC=N1)C2(O)O
C1=CC=C(C=NNC2=NC=CC=C2)C=C1
CCOCC=C(N)C1=CC=CC=C1
S=C1C=CC2=CC=CC=C2O1
FC1=CC=C(CC(=NCN2CCCC2)N2CCCC2)C=C1
O=C(O)C1=CSC(C(=O)O)=N1
O=C(NC1=NCC=CC1)C1=CC=CC(C(=O)NC2=NC=CC=C2)=N1
NCC1=CC=CC2=CC=C(C3=NC4=C(CN)C=CC=C4C=C3)N=C21
CC1=CC(CN(C)C)=C(O)C(CN(C)C)=C1
O=C(NC1=NC=CS1)C1=CC=CC(C(=O)NC2=NC=CS2)=N1
OC1=C(Br)C=C(Br)C=C1C=NC1=CC=CC2=CC=CC=C21
CC1=NC=NC1C=NC(CC1=CC=CC=C1)C(=O)O
CN(CC1=CC=CC=N1)C1CCCCC1N(C)CC1=CC=CC=N1
NCC1(CC(=O)O)CCCCC1
C1=CC(C2=CC=CC(C3=NC4=C(C=CC=C4)N3)=N2)=NC(C2=NC3=C(C=CC=C3)N2)=C1
CC(=NCCN)C1=NC2=C(C=CC=C2)N1
OC1=C(C=NC2=CC=C3C=CC=CC3=C2C2=C(N=CC3=C(O)C(Cl)=CC(Cl)=C3)C=CC3=C2C=CC=C3)C=C(Cl)C=C1Cl
CC1(C)N(O)C(C2=CN=CN2)N(O)C1(C)C
S=C(NN=CC1=CC=C2C=CC=CC2=N1)N1CCCC1
O=C1C=CN(C2=CC=NC=C2)C=C1
ClC1=CC=CC=C1
ON1C=CC=CC1=NC1=CC=CC=N1O
NC1=CC(C(=O)O)=CC=C1
CC1=NC(C2=CC=CC(C3=CSC(C)=N3)=N2)=CS1
